id,title,collection_name
1499,Teenage Mutant Ninja Turtles III,['Teenage Mutant Ninja Turtles (Original) Collection']
11690,Bloodsport,['Bloodsport Collection']
11520,Grumpy Old Men,['Grumpy Old Men Collection']
990,The Hustler,['The Hustler Collection']
11478,The Skulls,['The Skulls Collection']
11356,The Odd Couple,['The Odd Couple Collection']
17339,Force 10 from Navarone,['Navarone Collection']
26879,How to Stuff a Wild Bikini,['Beach Party Collection']
13665,Arthur,['Arthur Collection']
12309,Bachelor Party,['Bachelor Party Collection']
106,Predator,['Predator Collection']
1359,American Psycho,['American Psycho Collection']
10557,East Is East,['East is East Collection']
11977,Caddyshack,['Caddyshack Collection']
9456,The Crow: Salvation,['The Crow Collection']
889,The Flintstones in Viva Rock Vegas,['The Flintstones (Live-Action) Collection']
452,The Idiots,['Heart of Gold Collection']
39283,Carnosaur,['Carnosaur Collection']
65460,Carnosaur 2,['Carnosaur Collection']
55667,Carnosaur 3: Primal Species,['Carnosaur Collection']
12476,The Hidden,['Hidden Collection']
16395,Inferno,['The Three Mothers Collection']
5608,"The Nibelungs, Tale 1: Siegfried",['Die Nibelungen Filmreihe']
10560,Center Stage,['Center Stage Collection']
5683,Pee-wee's Big Adventure,"[""Pee-wee's Collection""]"
14906,Saludos Amigos,['Caballeros Collection']
9285,Road Trip,['Road Trip Collection']
955,Mission: Impossible II,['Mission: Impossible Collection']
8584,Shanghai Noon,['Shanghai Noon Collection']
668,On Her Majesty's Secret Service,['James Bond Collection']
691,The Spy Who Loved Me,['James Bond Collection']
698,Moonraker,['James Bond Collection']
682,The Man with the Golden Gun,['James Bond Collection']
9600,Big Momma's House,"[""Big Momma's House Collection""]"
21,The Endless Summer,['The Endless Summer Collection']
10911,The Guns of Navarone,['Navarone Collection']
26912,Quatermass and the Pit,['Quatermass (Hammer series)']
26278,Quatermass II,['Quatermass (Hammer series)']
26953,Puppet Master,['Puppet Master Collection']
26954,Puppet Master II,['Puppet Master Collection']
26956,Puppet Master III Toulon's Revenge,['Puppet Master Collection']
26957,Puppet Master 4,['Puppet Master Collection']
26958,Puppet Master 5: The Final Chapter,['Puppet Master Collection']
26959,Curse of the Puppet Master,['Puppet Master Collection']
26960,Retro Puppet Master,['Puppet Master Collection']
23069,Benji,['The Benji Collection']
21299,Benji the Hunted,['The Benji Collection']
38802,For the Love of Benji,['The Benji Collection']
21137,The Decline of Western Civilization,['The Decline of Western Civilization Collection']
36724,The Decline of Western Civilization Part II: The Metal Years,['The Decline of Western Civilization Collection']
938,For a Few Dollars More,['The Man With No Name Collection']
10648,Magnum Force,['Dirty Harry Collection']
10246,Porky's,"[""Porky's Collection""]"
19698,Porky's II: The Next Day,"[""Porky's Collection""]"
23919,Porky's 3: Revenge,"[""Porky's Collection""]"
26554,Class of Nuke 'Em High,"[""Nuke 'Em High Collection""]"
15239,The Toxic Avenger,['The Toxic Avenger Collection']
28165,The Toxic Avenger Part II,['The Toxic Avenger Collection']
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,['The Toxic Avenger Collection']
169,Predator 2,['Predator Collection']
10128,Alien Nation,['Alien Nation Collection']
9659,Mad Max,['Mad Max Collection']
8810,Mad Max 2: The Road Warrior,['Mad Max Collection']
9355,Mad Max Beyond Thunderdome,['Mad Max Collection']
10068,Nine 1/2 Weeks,['9½ Weeks Collection']
11495,Firestarter,['Firestarter Collection']
482,Shaft,['Shaft Collection']
479,Shaft,['Shaft Collection']
9873,F/X,['F/X Collection']
16820,F/X2,['F/X Collection']
15379,Missing in Action,['Missing in Action Collection']
12764,Missing in Action 2: The Beginning,['Missing in Action Collection']
27352,Braddock: Missing in Action III,['Missing in Action Collection']
17897,The Golden Voyage of Sinbad,['The Sinbad Collection']
16094,House Party,['House Party Collection']
16096,House Party 2,['House Party Collection']
11822,Nekromantik,['Nekromantik Collection']
494,Shaft in Africa,['Shaft Collection']
493,Shaft's Big Score!,['Shaft Collection']
4247,Scary Movie,['Scary Movie Collection']
36657,X-Men,['X-Men Collection']
12599,Pokémon: The Movie 2000,['Pokémon Collection']
11940,Sinbad and the Eye of the Tiger,['The Sinbad Collection']
12107,Nutty Professor II: The Klumps,['The Nutty Professor Collection']
9383,Hollow Man,['Hollow Man Collection']
15158,Phantasm II,['Phantasm Collection']
16139,Phantasm III: Lord of the Dead,['Phantasm Collection']
16146,Phantasm IV: Oblivion,['Phantasm Collection']
26515,Pumpkinhead,['Pumpkinhead Collection']
13567,Sleepaway Camp,['Sleepaway Camp Collection']
20850,Ilsa: She Wolf of the SS,"['Ilsa, She Wolf of the SS Collection']"
8843,The Cell,['The Cell Collection']
10643,Godzilla 2000,['Godzilla (Millennium) Collection']
37136,The Naked Gun: From the Files of Police Squad!,['Naked Gun Collection']
37137,The Naked Gun 2½: The Smell of Fear,['Naked Gun Collection']
11398,The Art of War,['The Art of War Collection']
1588,Bring It On,['Bring It On Collection']
12211,Highlander: Endgame,['Highlander Collection']
1698,Anatomy,['Anatomy Collection']
12212,Urban Legends: Final Cut,['Urban Legend']
16,Dancer in the Dark,['Heart of Gold Collection']
9003,Hellraiser,['Hellraiser Collection']
9064,Hellbound: Hellraiser II,['Hellraiser Collection']
11569,Hellraiser III: Hell on Earth,['Hellraiser Collection']
26484,Beach Party,['Beach Party Collection']
39113,Bikini Beach,['Beach Party Collection']
38126,Return of the Fly,['The Fly (1958 series)']
53617,Pajama Party,['Beach Party Collection']
10973,Creature from the Black Lagoon,['Creature From The Black Lagoon (Universal Series)']
10787,The Invisible Man,['The Invisible Man (Universal Series)']
27475,The Slumber Party Massacre,['The Slumber Party Massacre Collection']
27764,Slumber Party Massacre II,['The Slumber Party Massacre Collection']
27767,Slumber Party Massacre III,['The Slumber Party Massacre Collection']
40760,Sorority House Massacre,['The Sorority House Massacre Collection']
40446,Sorority House Massacre II,['The Sorority House Massacre Collection']
20455,Digimon: The Movie,['Digimon Collection']
1597,Meet the Parents,['Meet the Parents Collection']
21142,Billy Jack,['Billy Jack Collection']
78140,Billy Jack Goes to Washington,['Billy Jack Collection']
18498,Ghoulies,['Ghoulies Collection']
28605,Ghoulies II,['Ghoulies Collection']
12207,The Legend of Drunken Master,['Drunken Master Collection']
11531,Book of Shadows: Blair Witch 2,['Blair Witch Collection']
4327,Charlie's Angels,"[""Charlie's Angels Collection""]"
681,Diamonds Are Forever,['James Bond Collection']
16340,Rugrats in Paris: The Movie,['Rugrats Collection']
10481,102 Dalmatians,['101 Dalmatians (Live-Action) Collection']
146,"Crouching Tiger, Hidden Dragon","['Crouching Tiger, Hidden Dragon Collection']"
11849,Dungeons & Dragons,['Dungeons & Dragons Collection']
708,The Living Daylights,['James Bond Collection']
10673,Wall Street,['Wall Street Collection']
11688,The Emperor's New Groove,"[""The Emperor's New Groove Collection""]"
1493,Miss Congeniality,['Miss Congeniality Collection']
10577,Dracula 2000,['Dracula 2000 Collection']
15739,Annie,['Annie Collection']
9816,Save the Last Dance,['Save The Last Dance Collection']
96,Beverly Hills Cop II,['Beverly Hills Cop Collection']
90,Beverly Hills Cop,['Beverly Hills Cop Collection']
19933,The Brave Little Toaster,['The Brave Little Toaster Collection']
18935,Ernest Goes to Camp,['Ernest Collection']
764,The Evil Dead,['Evil Dead Collection']
580,Jaws: The Revenge,['The Jaws Collection']
1547,The Lost Boys,['Lost Boys Collection']
10019,Mannequin,['Mannequin Collection']
37302,Left Behind,['Left Behind Collection']
843,In the Mood for Love,"[""Wong Kar-Wai's Informal Collection""]"
9740,Hannibal,['The Hannibal Lecter Anthology']
19405,Recess: School's Out,['Disneys Große Pause']
43332,Demetrius and the Gladiators,['Demetrius Filmreihe']
17965,The Abominable Dr. Phibes,['Dr. Phibes Collection']
11454,Manhunter,['The Hannibal Lecter Anthology']
14052,Revenge of the Nerds,['Revenge of the Nerds Collection']
16889,Revenge of the Nerds II: Nerds in Paradise,['Revenge of the Nerds Collection']
23730,C.H.U.D.,['C.H.U.D. Collection']
10054,Spy Kids,['Spy Kids Collection']
2043,Along Came a Spider,['Alex Cross Collection']
56715,Just Visiting,['The Visitors Collection']
10991,Pokémon: Spell of the Unknown,['Pokémon Collection']
634,Bridget Jones's Diary,['Bridget Jones Collection']
10956,Joe Dirt,['Joe Dirt Collection']
9290,Crocodile Dundee in Los Angeles,['Crocodile Dundee Collection']
1734,The Mummy Returns,['The Mummy Collection']
808,Shrek,['Shrek Collection']
1406,City Slickers,['City Slickers Collection']
41050,La Notte,['Alienation Trilogy']
966,The Magnificent Seven,['The Magnificent Seven Collection']
12639,Return of the Seven,['The Magnificent Seven Collection']
10865,Atlantis: The Lost Empire,['Atlantis Collection']
1995,Lara Croft: Tomb Raider,['Tomb Raider Collection']
10808,Dr. Dolittle 2,['Dr. Dolittle Collection']
9799,The Fast and the Furious,['The Fast and the Furious Collection']
60670,The Crimson Rivers,['The Crimson Rivers Collection']
10992,Cats & Dogs,['Cats & Dogs Collection']
4248,Scary Movie 2,['Scary Movie Collection']
26483,Beach Blanket Bingo,['Beach Party Collection']
24382,Big Deal on Madonna Street,['Totò Collection']
11286,The Cannonball Run,['Cannonball Run Collection']
11950,Cannonball Run II,['Cannonball Run Collection']
12236,Speed Zone,['Cannonball Run Collection']
26573,Dr. Goldfoot and the Bikini Machine,['Dr Goldfoot Collection']
20075,Nice Dreams,['Cheech & Chong Collection']
20197,Things Are Tough All Over,['Cheech & Chong Collection']
11906,Suspiria,['The Three Mothers Collection']
2114,Final Fantasy: The Spirits Within,['Final Fantasy Collection']
8835,Legally Blonde,['Legally Blonde Collection']
26044,Arthur 2: On the Rocks,['Arthur Collection']
30502,Big Top Pee-wee,"[""Pee-wee's Collection""]"
18509,Caddyshack II,['Caddyshack Collection']
3980,Critters,['Critters Collection']
10127,Critters 2,['Critters Collection']
12702,Critters 3,['Critters Collection']
10651,The Dead Pool,['Dirty Harry Collection']
5680,"Elvira, Mistress of the Dark",['Elvira Collection']
26386,Ernest Saves Christmas,['Ernest Collection']
38500,Howling IV: The Original Nightmare,['The Howling Collection']
12144,The Land Before Time,['The Land Before Time Collection']
24929,Return of the Living Dead Part II,['Return of the Living Dead Collection']
10925,The Return of the Living Dead,['Return of the Living Dead Collection']
13965,Return to Snowy River,['The Man From Snowy River Collection']
24266,The Man from Snowy River,['The Man From Snowy River Collection']
11966,Short Circuit 2,['Short Circuit Collection']
2605,Short Circuit,['Short Circuit Collection']
41428,Tetsuo: The Iron Man,['Tetsuo Collection']
29095,Waxwork,['The Waxwork Collection']
12500,American Ninja,['American Ninja Collection']
25678,American Ninja 2: The Confrontation,['American Ninja Collection']
25682,American Ninja 3: Blood Hunt,['American Ninja Collection']
32049,Best of the Best 2,['Best of the Best Collection']
1648,Bill & Ted's Excellent Adventure,"[""Bill & Ted's Most Excellent Collection""]"
53150,C.H.U.D. II: Bud the Chud,['C.H.U.D. Collection']
10134,Cyborg,['Cyborg Collection']
15142,Dream a Little Dream,['Dream a Little Dream Collection']
25005,Eddie and the Cruisers II: Eddie Lives!,['Eddie and the Cruisers Collection']
21721,Eddie and the Cruisers,['Eddie and the Cruisers Collection']
10345,K-9,['K-9 Collection']
10222,Kickboxer,['Kickboxer Collection']
9494,Look Who's Talking,"[""Look Who's Talking Collection""]"
9942,Major League,['Major League Collection']
331,Jurassic Park III,['Jurassic Park Collection']
19142,The Return of Swamp Thing,['Swamp Thing Collection']
41946,The Return of the Musketeers,['The Musketeers Collection']
10135,Road House,['Road House Collection']
30666,Stepfather II: Make Room For Daddy,['The Stepfather Collection']
25155,The Stepfather,['The Stepfather Collection']
11342,Warlock,['Warlock Collection']
24126,Warlock: The Armageddon,['Warlock Collection']
8494,Weekend at Bernie's II,"[""Weekend at Bernie's Collection""]"
27813,Basket Case,['Basket Case Collection']
9880,The Princess Diaries,['The Princess Diaries Collection']
5175,Rush Hour 2,['Rush Hour Collection']
4484,La Cage aux folles,['La cage aux folles']
11684,La Cage aux folles II,['La cage aux folles']
17169,Any Which Way You Can,['Philo & Clyde Collection']
2770,American Pie 2,['American Pie Collection']
8922,Jeepers Creepers,['Jeepers Creepers Collection']
16314,3 Ninjas,['3 Ninjas Collection']
18885,3 Ninjas Kick Back,['3 Ninjas Collection']
40508,3 Ninjas Knuckle Up,['3 Ninjas Collection']
30379,Megiddo: The Omega Code 2,['Omega Code Series']
35200,The Return of a Man Called Horse,['A Man Called Horse Collection']
9398,Zoolander,['Zoolander Collection']
10866,Joy Ride,['Joy Ride Collection']
166,The Party,['The Party Collection']
13612,Cheech & Chong's Next Movie,['Cheech & Chong Collection']
984,Dirty Harry,['Dirty Harry Collection']
141,Donnie Darko,['Darko Collection']
585,"Monsters, Inc.","['Monsters, Inc. Collection']"
45964,When a Stranger Calls,['When a Stranger Calls Collection']
671,Harry Potter and the Philosopher's Stone,['Harry Potter Collection']
16085,Funny Girl,['Fanny Brice Collection']
16441,The Beastmaster,['Beastmaster Collection']
34388,Funeral in Berlin,['Harry Palmer Collection']
37835,The Exterminator,['The Exterminator Collection']
26398,At the Earth's Core,['Caprona Collection']
10649,The Enforcer,['Dirty Harry Collection']
27591,The People That Time Forgot,['Caprona Collection']
10650,Sudden Impact,['Dirty Harry Collection']
8007,Behind Enemy Lines,['Behind Enemy Lines Collection']
161,Ocean's Eleven,"[""Ocean's Collection""]"
1649,Bill & Ted's Bogus Journey,"[""Bill & Ted's Most Excellent Collection""]"
120,The Lord of the Rings: The Fellowship of the Ring,['The Lord of the Rings Collection']
12593,Fritz the Cat,['Fritz the Cat Collection']
14683,The Nine Lives of Fritz the Cat,['Fritz the Cat Collection']
45491,Sex and Zen,['Sex and Zen Collection']
11595,Another 48 Hrs.,['48 Hrs. Collection']
9610,Conan the Destroyer,['Conan the Barbarian Collection']
150,48 Hrs.,['48 Hrs. Collection']
11528,The Sandlot,['The Sandlot Collection']
16690,Return to Never Land,['Peter Pan Collection']
39939,Super Troopers,['Super Troopers Collection']
39282,Funny Lady,['Fanny Brice Collection']
993,Sleuth,['Sleuth Collection']
11979,Queen of the Damned,['The Vampire Chronicles']
25006,State Property,['State Property Collection']
23479,The Bad News Bears,['The Bad New Bears Collection']
66946,The Bad News Bears Go to Japan,['The Bad New Bears Collection']
19050,The Bad News Bears in Breaking Training,['The Bad New Bears Collection']
108266,The Lone Ranger,['The Lone Ranger (Clayton Moore) Collection']
108267,The Lone Ranger and the Lost City of Gold,['The Lone Ranger (Clayton Moore) Collection']
15999,Vampire Hunter D: Bloodlust,['Vampire Hunter D Collection']
